context_id	target_label	target_lemma	pos_tag	sentence	target_id
sniff.v.10	sniff.v	sniff	v	Paris loved her at first sight . `` She just wiggled her fanny and all the French fell in love with her , '' sniffed the literary world 's Maria Jolas , not entirely inaccurately . `` One can hardly overemphasize the importance of her rear end , '' Ms. Rose writes .	24
sniff.v.11	sniff.v	sniff	v	However , the thought of a living player selling his checks rubs some people the wrong way . `` Maybe I 'm a little stuffy , but I would n't sell them , '' sniffs Bob Machon , owner of Papa 's Sports Cards in Menlo Park , Calif . `` Who knows how much they 'll be worth 100 years from now ? ''	34
sniff.v.12	sniff.v	sniff	v	Mr. Guber and Mr. Peters are n't universally loved in Hollywood but they are well connected . Their stock in trade as `` executive producers '' is sniffing out hot properties , locking them up and then getting big studios to bankroll and distribute them . Sometimes Mr. Guber and Mr. Peters do little more than grab the first draft of a screenplay for a `` Flashdance , '' or buy rights to a best seller such as `` The Color Purple . ''	27
sniff.v.13	sniff.v	sniff	v	The ad campaigns usually follow one of three tracks -- stressing the company 's ` Texasness , ' pointing out the competition 's lack thereof , or trying to be more Texan than Texans . Ford trucks may outsell Chevy trucks in places like `` Connecticut and Long Island , '' sniffs a commercial for Chevrolet , a division of General Motors Corp . The commercial , created by Bateman , Bryan & Galles Inc. , of Dallas , adds derisively : `` I bet it takes a real tough truck to haul your Ivy League buddies to the yacht club . ''	51
sniff.v.14	sniff.v	sniff	v	A video sent to association members , featuring shots of the Alamo , cowboys , fajitas and a statue of Sam Houston , does n't mince words . `` Texans can sniff a phony a mile away , '' the narrator warns outsiders . `` So , do n't come and try to con us with a howdy y'all or a cowboy hat . ''	31
sniff.v.15	sniff.v	sniff	v	Co-authors David Savageau and Richard Boyer , live in Gloucester , Mass. , and Asheville , N.C. , respectively . `` Atlanta , '' Mr. Savageau sniffs , `` has unrealistic pretensions to world-class status . '' The new edition lists the top 10 metropolitan areas as Anaheim-Santa Ana , Calif. ; Boston ; Louisville , Ky. ; Nassau-Suffolk , N.Y. ; New York ; Pittsburgh ; San Diego ; San Francisco ; Seattle ; and Washington .	26
straighten.v.1	straighten.v	straighten	v	How long will this take ? ? Straightening one tooth that has come in wrong may take only a few months . Aligning all the teeth may take a year or more .	7
straighten.v.2	straighten.v	straighten	v	For example , a boy may inherit a small jaw from one ancestor and large teeth from another . In the past an orthodontist might have tried , over four or five years , to straighten and fit the boy 's large teeth into a jaw that , despite some growth , would never accommodate them . Now a dentist can recommend extraction immediately .	35
straighten.v.3	straighten.v	straighten	v	In the dim underwater light they dressed and straightened up the room , and then they went across the hall to the kitchen . She was intimidated by the stove .	8
straighten.v.4	straighten.v	straighten	v	Then she fell asleep again as soddenly as a person with fever , and when she awoke it was dark outside and the clarity was back in her eyes . She stood up , smoothing her hair down , straightening her clothes , feeling a thankfulness for the enveloping darkness outside , and , above everything else , for the absence of the need to answer , to respond , to be aware even of Stowey coming in or going out , and yet , now that she was beginning to cook , she glimpsed a future without him , a future alone like this , and the pain made her head writhe , and in a moment she found it hard to wait for Lucretia to come with her guests . She went into the living room and turned on three lamps , then back into the kitchen where she turned on the ceiling light and the switch that lit the floods on the barn , illuminating the driveway .	39
straighten.v.5	straighten.v	straighten	v	Shayne turned the handle and jerked the door open before either of the men were quite aware of his presence in the night . Geely grunted and slid partly out , and Shayne 's left arm snaked in around his neck to help him , while he set himself solidly on the roadway and swung his right fist to the big , gum-chewing jaw before Geely could straighten up . Shayne stepped back to let him slump to the ground , and then dived over him through the open door into Harris who was cursing loudly and trying to drag a gun from a shoulder holster , somewhat impeded by the steering wheel .	67
straighten.v.6	straighten.v	straighten	v	Dear heaven , no , thought Mr. Skyros , turning away as another man came in . He straightened his tie at the mirror with a shaking hand ; ; the genial smile seemed painted on his face . Angie knew --	18
straighten.v.7	straighten.v	straighten	v	The expedient thing -- yes , very true , one must make do as one could , in some situations . It could all be straightened out later . Not very much later , but when things had settled down a little .	25
straighten.v.8	straighten.v	straighten	v	Muller , nakedly exposed at the bright window like a deer pinned in a car 's headlights , threw down the rifle and turned to jump from the table ; ; his face wore a look of outrage . A shot caught him and straightened him up in screaming pain ; ; a following volley of shots shattered glass , ripped the ceiling , and sent him lurching heavily from the table . He was dead before his body made contact with the floor .	44
